Washington,2010-2011,50769475,925.17,72.51,Instruction
Westmoreland,2010-2011,11879276,680.60,53.34,Instruction
Wise,2010-2011,48624881,1173.04,91.93,Instruction
Wythe,2010-2011,28228194,965.56,75.67,Instruction
York,2010-2011,89980599,1374.51,107.72,Instruction
Alexandria,2009-2010,161182874,1137.19,89.72,Instruction
Bedford,2009-2010,4763450,783.02,61.77,Instruction
Bristol,2009-2010,19276686,1083.35,85.47,Instruction
Buena Vista,2009-2010,8277831,1263.23,99.66,Instruction
Charlottesville,2009-2010,47861795,1187.13,93.66,Instruction
Chesapeake,2009-2010,326033803,1482.24,116.94,Instruction
Colonial Heights,2009-2010,26703316,1513.95,119.44,Instruction
Covington,2009-2010,7479312,1255.59,99.06,Instruction
Danville,2009-2010,53876681,1191.12,93.97,Instruction
Emporia,2009-2010,5892766,1005.41,79.32,Instruction
Fairfax,2009-2010,28257929,1143.97,90.25,Instruction
Falls Church,2009-2010,26862694,2293.78,180.96,Instruction
Franklin,2009-2010,12675516,1515.80,119.59,Instruction
Fredericksburg,2009-2010,27207560,1188.02,93.73,Instruction
Galax,2009-2010,9047291,1330.86,105.00,Instruction
Hampton,2009-2010,185485252,1281.43,101.10,Instruction
Harrisonburg,2009-2010,42861187,913.96,72.11,Instruction
Hopewell,2009-2010,33749766,1446.88,114.15,Instruction
Lexington,2009-2010,4622768,634.81,50.08,Instruction
Lynchburg,2009-2010,71272460,984.82,77.70,Instruction
Manassas,2009-2010,63476335,1752.84,138.29,Instruction
Manassas Park,2009-2010,21700118,1547.09,122.05,Instruction
Martinsville,2009-2010,15872960,1069.50,84.38,Instruction
Newport News,2009-2010,245285831,1343.36,105.98,Instruction
Norfolk,2009-2010,283810053,1193.66,94.17,Instruction
Norton,2009-2010,5854352,1444.09,113.93,Instruction
Petersburg,2009-2010,37747658,1237.09,97.60,Instruction
Poquoson,2009-2010,15688485,1320.47,104.18,Instruction
Portsmouth,2009-2010,121022478,1233.37,97.30,Instruction
Radford,2009-2010,11873161,784.13,61.86,Instruction
Richmond,2009-2010,250179008,1262.88,99.63,Instruction
Roanoke,2009-2010,111389282,1193.84,94.19,Instruction
Salem,2009-2010,32797392,1303.39,102.83,Instruction
Staunton,2009-2010,24043423,1024.28,80.81,Instruction
Suffolk,2009-2010,108332919,1305.12,102.97,Instruction
Virginia Beach,2009-2010,566769841,1304.68,102.93,Instruction
Waynesboro,2009-2010,24313250,1173.88,92.61,Instruction
Williamsburg,2009-2010,6451417,475.35,37.50,Instruction
